l
2023-04-16 00:47, success, 0.218629
2023-04-16 12:14, success, 0.200042
2023-04-17 00:45, success, 0.190504
2023-04-17 12:17, success, 0.125343
2023-04-18 00:42, success, 0.200067
2023-04-18 12:16, success, 0.223925
2023-04-19 00:47, success, 0.172137
2023-04-19 12:16, success, 0.146975
2023-04-20 00:43, success, 0.235704
2023-04-20 12:15, success, 0.196519
2023-04-21 00:44, success, 0.153911
2023-04-21 12:15, success, 0.165780
2023-04-22 00:43, success, 0.226613
2023-04-22 12:14, success, 0.190639
2023-04-23 00:50, success, 0.179168
2023-04-23 12:15, success, 0.307235
2023-04-24 00:48, success, 0.133674
2023-04-24 12:16, success, 0.254160
2023-04-25 00:44, success, 0.345514
2023-04-25 12:16, success, 0.159093
2023-04-26 00:44, success, 0.959443
2023-04-26 12:16, success, 0.288702
2023-04-27 00:47, success, 0.244234
2023-04-27 12:15, success, 0.182162
2023-04-28 00:46, success, 0.173995
2023-04-28 12:15, success, 0.124311
2023-04-29 00:42, success, 0.242453
2023-04-29 12:14, success, 0.138469
2023-04-30 00:50, success, 0.110497
2023-04-30 12:14, success, 0.276796
2023-05-01 00:49, success, 0.199683
2023-05-01 12:15, success, 0.134547
2023-05-02 00:45, success, 0.137100
2023-05-02 12:16, success, 0.230685
2023-05-03 00:44, success, 0.248039
2023-05-03 12:16, success, 0.241173
2023-05-04 00:46, success, 0.169045
2023-05-04 12:15, success, 0.196996
2023-05-05 00:41, success, 0.133922
2023-05-05 12:15, success, 0.154400
2023-05-06 00:41, success, 0.174500
2023-05-06 12:14, success, 0.275399
2023-05-07 00:49, success, 0.108842
2023-05-07 12:14, success, 0.193608
2023-05-08 00:43, success, 0.228961
2023-05-08 12:16, success, 0.181759
2023-05-09 00:45, success, 0.156741
2023-05-09 12:54, success, 0.201695
2023-05-10 00:45, success, 0.180426
2023-05-10 12:16, success, 0.136638
2023-05-11 00:44, success, 0.164496
2023-05-11 12:16, success, 0.190955
2023-05-12 00:46, success, 0.152803
2023-05-12 12:15, success, 0.103158
2023-05-13 00:42, success, 0.151773
2023-05-13 12:14, success, 0.143151
2023-05-14 00:48, success, 0.171908
2023-05-14 12:14, success, 0.276842
2023-05-15 00:46, success, 0.259625
2023-05-15 12:16, success, 0.095300
2023-05-16 00:45, success, 0.184519
2023-05-16 12:16, success, 0.107741
2023-05-17 00:48, success, 0.197246
2023-05-17 12:15, success, 0.164494
2023-05-18 00:44, success, 0.205918
2023-05-18 12:15, success, 0.107688
2023-05-19 00:46, success, 0.260076
2023-05-19 12:14, success, 0.165700
2023-05-20 00:42, success, 0.195068
2023-05-20 12:14, success, 0.116785
2023-05-21 00:50, success, 0.116359
2023-05-21 12:14, success, 0.183655
2023-05-22 00:48, success, 0.171106
2023-05-22 12:16, success, 0.173984
2023-05-23 00:46, success, 0.143634
2023-05-23 12:15, success, 0.188164
2023-05-24 00:47, success, 0.186764
2023-05-24 12:15, success, 0.142847
2023-05-25 00:45, success, 0.288844
2023-05-25 12:16, success, 0.112680
2023-05-26 00:45, success, 0.126296
2023-05-26 12:15, success, 0.102415
2023-05-27 00:47, success, 0.967409
2023-05-27 12:14, success, 0.263542
2023-05-28 00:51, success, 0.115056
2023-05-28 12:14, success, 1.016727
2023-05-29 00:48, success, 0.257182
2023-05-29 12:15, success, 0.199366
2023-05-30 00:47, success, 0.181682
2023-05-30 12:17, success, 0.252722
2023-05-31 00:53, success, 0.138448
2023-05-31 12:16, success, 0.258929
2023-06-01 01:03, success, 0.182056
2023-06-01 12:17, success, 0.187544
2023-06-02 00:53, success, 0.102397
2023-06-02 12:16, success, 0.110599
2023-06-03 00:52, success, 0.323342
2023-06-03 12:14, success, 0.303294
2023-06-04 01:00, success, 0.163140
2023-06-04 12:02, success, 0.212369
2023-06-05 00:06, success, 0.174661
2023-06-05 12:02, success, 0.157147
2023-06-06 00:06, success, 0.911872
2023-06-06 12:02, success, 0.238248
2023-06-07 00:07, success, 0.172976
2023-06-07 12:02, success, 0.323173
2023-06-08 00:06, success, 0.189592
2023-06-08 12:02, success, 1.026650
2023-06-09 00:06, success, 0.170542
2023-06-09 12:02, success, 0.159546
2023-06-10 00:06, success, 0.110427
2023-06-10 12:02, success, 0.168420
2023-06-11 00:07, success, 0.167082
2023-06-11 12:02, success, 0.344575
2023-06-12 00:07, success, 0.246515
2023-06-12 12:02, success, 0.187304
2023-06-13 00:07, success, 0.148995
2023-06-13 12:02, success, 0.155585
2023-06-14 00:06, success, 0.249179
2023-06-14 12:02, success, 0.221886
2023-06-15 00:07, success, 0.147328
2023-06-15 12:02, success, 0.256768
2023-06-16 00:06, success, 0.300553
2023-06-16 12:02, success, 0.206251
2023-06-17 00:06, success, 0.109367
2023-06-17 12:02, success, 0.169770
2023-06-18 00:07, success, 0.188092
2023-06-18 12:02, success, 0.930602
2023-06-24 00:02, success, 0.195341
2023-06-24 12:01, success, 0.180156
2023-06-25 00:02, success, 0.322913
2023-06-25 12:00, success, 0.106668
2023-06-26 00:02, success, 0.124663
2023-06-26 12:01, success, 0.576938
2023-06-27 00:02, success, 0.130459
2023-06-27 12:01, success, 0.266272
2023-06-28 00:02, success, 0.148471
2023-06-28 12:01, success, 0.359185
2023-06-29 00:02, success, 0.259708
2023-06-29 12:01, success, 0.250234
2023-06-30 00:02, success, 0.256294
2023-06-30 12:01, success, 0.260917
2023-07-01 00:02, success, 0.189845
2023-07-01 12:01, success, 0.195762
2023-07-02 00:02, success, 0.129699
2023-07-02 12:00, success, 0.191892
2023-07-03 00:02, success, 0.176192
2023-07-03 12:01, success, 0.238735
